restaurant_key,business_name,aka_name,license_number,street_address,city,state,zip
8589938789,SUNRISE DONUTS,,,2615 OAK LAWN AVE #107,DALLAS,TX,75219
8589938790,CELEBRATIONS,,,4503 W LOVERS LN,DALLAS,TX,75209
8589938791,RESTAURANT DEPOT,,,2151 IRVING BLVD,DALLAS,TX,75207
8589938792,THE HEN HOUSE FRIED CHICKEN,,,8692 SKILLMAN ST,DALLAS,TX,75243
8589938793,EL PARAISO RESTAURANT & BAR,,,3373 LOMBARDY LN,DALLAS,TX,75220
8589938794,CANDY SHACK DAIQUIRIS TO GO,,,6751 ABRAMS RD,DALLAS,TX,75231
8589938795,CHEESESTEAK HOUSE,,,2015 W DAVIS ST,DALLAS,TX,75208
8589938796,MARGOT AND BILL WINSPEAR OPERA HOUSE 1ST FL HAMMON HALL,,,2403 FLORA ST,DALLAS,TX,75201
8589938797,CHICK-FIL-A AT BUCKTOWN (IL) FSR,CHICK-FIL-A,2767050.0,1910 W FULLERTON AVE,CHICAGO,IL,60614
8589938798,SOUL & SMOKE,SOUL &SMOKE,2943980.0,500 W MADISON ST,CHICAGO,IL,60661
8589938799,HUNAN BISTRO,HUNAN BISTRO,2818028.0,2414 S WENTWORTH AVE,CHICAGO,IL,60616
8589938800,ST. REGIS CHICAGO,TREDITA,2886990.0,401 E WACKER DR,CHICAGO,IL,60601
8589938801,STARDUST,STARDUST,15193.0,5688 N MILWAUKEE AVE,CHICAGO,IL,60646
8589938802,NATIVE FOODS CAFE,NATIVE FOODS CAFE,2084336.0,1484 N MILWAUKEE AVE,CHICAGO,IL,60622
8589938803,HUARACHES BUCKTOWN,HUARACHES BUCKTOWN,2939422.0,2009 N DAMEN AVE,CHICAGO,IL,60647
8589938804,GREENTEA JAPANESE RESTAURANT,GREENTEA JAPANESE RESTAURANT,2989068.0,2336 N CLARK ST,CHICAGO,IL,60614
8589938805,"LA UNICA FOOD MART, INC.",LA UNICA FOOD MART,491.0,1515 W DEVON AVE,CHICAGO,IL,60660
8589938806,PETTERINO'S,PETTERINO'S,2797851.0,150 N DEARBORN ST,CHICAGO,IL,60601
8589938807,KITE ROOM,KOR CHICAGO,2912828.0,127 W HURON ST,CHICAGO,IL,60654
8589938808,KAMEYA JAPANESE RESTAURANT,KAMEYA JAPANESE  RESTAURANT,2699571.0,806 W WEBSTER AVE,CHICAGO,IL,60614
8589938809,BLUE BOTTLE COFFEE,BLUE BOTTLE COFFEE,2776561.0,313 W WOLF POINT PLZ,CHICAGO,IL,60606
8589938810,DECADENT CHICAGO,DECADENT CHICAGO,2818415.0,1355 S MICHIGAN AVE,CHICAGO,IL,60605
8589938811,DON PAN BAKERY,DON PAN BAKERY,1273391.0,5154 S KEDZIE AVE,CHICAGO,IL,60632
8589938812,SAYAT NOVA,SAYAT NOVA,2780932.0,157 E OHIO ST,CHICAGO,IL,60611
8589938813,4 CAMINOS RESTAURANT INC.,4 CAMINOS RESTAURANT,2665211.0,1703 N PULASKI RD,CHICAGO,IL,60639
8589938814,ANDIAMO RESTAURANT & PIZZARIA INC.,ANDIAMO,2437718.0,2814 1/2 N HALSTED ST,CHICAGO,IL,60657
8589938815,SUBWAY,SUBWAY,1948417.0,2756 W 55TH ST,CHICAGO,IL,60632
8589938816,TAMALERIA Y FRUTERIA PURO GUANAJUATO,,,2900 W DAVIS ST,DALLAS,TX,75211
8589938817,FAMILY DOLLAR STORE OF TEXAS #8276,,,8550 S POLK ST,DALLAS,TX,75232
8589938818,SPROUTS FARMERS MARKET DELI/BAKERY/ SUSHI,,,1800 N HENDERSON AVE,DALLAS,TX,75206
8589938819,MESERO,,,5505 BELTLINE RD,DALLAS,TX,75254
8589938820,S CENTRAL 1ST GAS BEER & WINE,,,2111 S CESAR CHAVEZ BLVD,DALLAS,TX,75215
8589938821,ALANKAR INC,,,133 N RIVERFRONT BLVD,DALLAS,TX,75207
8589938822,KENTUCKY FRIED CHICKEN 625011,,,106 W ILLINOIS AVE,DALLAS,TX,75224
8589938823,LUCKY GRILL,LUCKY GRILL,1891776.0,7779 W TALCOTT AVE,CHICAGO,IL,60631
8589938824,BOB'S PIZZA,BOB'S PIZZA,2626483.0,1659 W 21st ST,CHICAGO,IL,60608
8589938825,FORK FANTASY,FORK FANTASY,2882595.0,506 W HARRISON ST,CHICAGO,IL,60607
8589938826,CHINA GARDEN CHINESE RESTAURANT,CHINA GARDEN CHINESE RESTAURANT,2137407.0,10912 S HALSTED ST,CHICAGO,IL,60628
8589938827,JUNEBUG CAFE,JUNEBUG CAFE,2616846.0,4944 W IRVING PARK RD,CHICAGO,IL,60641
8589938828,CROATIAN CULTURAL CENTER OF CHICAGO,CROATIAN CULTURAL CENTER OF CHICAGO,31782.0,2845 W DEVON AVE,CHICAGO,IL,60659
8589938829,ZAYNA MED GRILL,ZAYNA MED GRILL,2698275.0,1147 W GRAND AVE,CHICAGO,IL,60642
8589938830,JEWEL FOOD STORE #3030,JEWEL FOOD STORE #3030,1000572.0,7530 S STONY ISLAND AVE,CHICAGO,IL,60649
8589938831,BOUCHET ELEMENTARY SCHOOL,BOUCHET ELEMENTARY SCHOOL,22371.0,7355 S Jeffrey BLVD,CHICAGO,IL,60649
8589938832,PETE'S FRESH MARKET #10,PETE'S FRESH MARKET,2309123.0,2333 W MADISON ST,CHICAGO,IL,60612
8589938833,PANDA EXPRESS #1345,PANDA EXPRESS #1345,1880126.0,6201 N LINCOLN AVE,CHICAGO,IL,60659
8589938834,FOXTROT MARKET,FOXTROT MARKET,2977430.0,23 W MAPLE ST,CHICAGO,IL,60610
8589938835,ROUX,ROUX,2961344.0,5843 S WENTWORTH AVE,CHICAGO,IL,60621
8589938836,CHICAGO LIVE POULTRY,CHICAGO LIVE POULTRY,82227.0,6421 N WESTERN AVE,CHICAGO,IL,60645
8589938837,HAPPY LAMB HOT POT #3,HAPPY LAMB HOT POT #3,2923950.0,3207 S HALSTED ST,CHICAGO,IL,60608
8589938838,LITO'S TACO AND EMPANADA HOUSE,LITO'S TACO AND EMPANADA HOUSE,2762609.0,2460 N CLARK ST,CHICAGO,IL,60614
8589938839,GO GROCER,GO GROCER,2738678.0,521 W DIVERSEY PKWY,CHICAGO,IL,60614
8589938840,SMOTHIE RX INC.,SMOTHIE RX INC.,2835322.0,1503 S MICHIGAN AVE,CHICAGO,IL,60605
8589938841,"CHILDREN CITY CHILDCARE, INC.","CHILDREN CITY CHILDCARE, INC.",2215974.0,4918-4922 W FULLERTON AVE,CHICAGO,IL,60639
8589938842,PRINCE STREET PIZZA,PRINCE STREET PIZZA,3002120.0,939 W RANDOLPH,CHICAGO,IL,60607
8589938843,7-ELEVEN #33779,7-ELEVEN #33779,2446652.0,2900 W MONTROSE AVE,CHICAGO,IL,60618
8589938844,ERIS BREWERY AND CIDER HOUSE,ERIS BREWERY AND CIDER HOUSE,2321253.0,4240 W IRVING PARK RD,CHICAGO,IL,60641
8589938845,KASBAH RESTAURANT,KASBAH RESTAURANT,2831407.0,4393 N ELSTON AVE,CHICAGO,IL,60641
8589938846,FAIRPLAY FINER FOODS INC,FAIRPLAY FINER FOODS INC,10949.0,4640 S HALSTED ST,CHICAGO,IL,60609
8589938847,MCDONALD'S,MCDONALD'S,2391003.0,4704 S CICERO AVE,CHICAGO,IL,60638
8589938848,FELICE'S ROMAN STYLE PIZZA,FELICE'S ROMAN STYLE PIZZA,2138384.0,6441 N SHERIDAN RD,CHICAGO,IL,60626
8589938849,SOUTHPORT BEER WINE & SPIRITS,SOUTHPORT BEER WINE & SPIRITS,2770823.0,3201 N SOUTHPORT AVE,CHICAGO,IL,60657
8589938850,SUPER MERCADO MONTERREY BAKERY & TORTILLA,,,1120 S WESTMORELAND RD,DALLAS,TX,75211
8589938851,HOTEL CRESCENT COURT (BANQUETS),,,400 CRESCENT CT,DALLAS,TX,75201
8589938852,ZOE'S KITCHEN,,,3878 OAK LAWN #314,DALLAS,TX,75219
8589938853,WALMART #3014 - PRODUCE,,,200 SHORT BLVD,DALLAS,TX,75232
8589938854,CHARGERS CAFE,,,7502 FAIR OAKS AVE,DALLAS,TX,75231
8589938855,SNAP KITCHEN,,,2222 MCKINNEY AVE #110,DALLAS,TX,75201
8589938856,RODS KITCHEN,,,4344 S HAMPTON RD #150,DALLAS,TX,75232
8589938857,KATBI LLC DBA REGAL ROW CHEVRON,,,1607 REGAL ROW,DALLAS,TX,75247
8589938858,EL RIO GRANDE LATIN MARKET #10 (PRODUCE),,,3035 N BUCKNER BLVD,DALLAS,TX,75228
8589938859,OLIVE GARDEN ITALIAN RESTAURANT,OLIVE GARDEN ITALIAN RESTAURANT,2288707.0,3555 W ADDISON AVE,CHICAGO,IL,60618
8589938860,SUSHI,SUSHI X,1301893.0,1136 W CHICAGO AVE,CHICAGO,IL,60642
8589938861,SOUTHVIEW MANOR,SOUTHVIEW,2363297.0,3311 S MICHIGAN AVE,CHICAGO,IL,60616
8589938862,CLARENDALE SIX CORNERS,CLARENDALE SIX CORNERS,2906386.0,4715 W IRVING PARK RD,CHICAGO,IL,60641
8589938863,ROSATI'S PIZZA,ROSATI'S PIZZA,2313983.0,5544 N MILWAUKEE AVE,CHICAGO,IL,60630
8589938864,UCAN ACADEMY AND HIGH SCHOOL,UCAN ACADEMY AND HIGH SCHOOL,2224746.0,3110 W GRAND AVE,CHICAGO,IL,60622
8589938865,CARVER PRIMARY/WHEATLEY/CARVER C.P.C.,CARVER PRIMARY/WHEATLEY/CARVER C.P.C.,22621.0,901 E 133rd Pl (13332S),CHICAGO,IL,60827
8589938866,BIG SHOULDERS COFFEE,BIG SHOULDERS COFFEE,2551978.0,858 N STATE ST,CHICAGO,IL,60610
8589938867,"SOUTHPOINT NURSING & REHABILITATION CENTER, LLC",SOUTHPOINT NURSING & REHABILITATION CENTER,2208371.0,1010 W 95TH ST,CHICAGO,IL,60643
8589938868,MATILDA,MATILDA/BABY ATLAS,44826.0,3101 N SHEFFIELD AVE,CHICAGO,IL,60657
8589938869,SOL Y VIDA,SOL Y VIDA,2971814.0,3115 N LINCOLN AVE,CHICAGO,IL,60657
8589938870,HARVESTROLLEY,HARVESTROLLEY,2775775.0,4949 N ELSTON AVE,CHICAGO,IL,60630
8589938871,BUBBLES WINE BAR,BUBBLES WINE BAR/T3 H4,2134316.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589938872,HARVARD ELEMENTARY SCHOOL,HARVARD ELEMENTARY SCHOOL,23581.0,7525 S Harvard (332W),CHICAGO,IL,60620
8589938873,CHALMERS ELEMENTARY,CHALMERS ELEMENTARY,22671.0,2745 W Roosevelt Rd (1200S),CHICAGO,IL,60608
8589938874,VISTA CAFE,VISTA CAFE,1959535.0,233 N MICHIGAN AVE,CHICAGO,IL,60601
8589938875,FROM HERE ON FOOD HALL & MARKET,FROM HERE ON FOOD HALL & MARKET,2817905.0,433 W VAN BUREN ST,CHICAGO,IL,60607
8589938876,POSITANOS PIZZA,POSITANOS PIZZA,2948574.0,4844 S ASHLAND AVE,CHICAGO,IL,60609
8589938877,79TH STREET DAY CARE,79TH STREET DAY CARE,2216036.0,3724-32 W 79TH ST,CHICAGO,IL,60652
8589938878,QUIZNO'S SUB,QUIZNO'S SUB,1352997.0,164 W DIVISION ST,CHICAGO,IL,60610
8589938879,SUNNY SIDE UP,SUNNY SIDE UP,2179116.0,42 E SUPERIOR ST,CHICAGO,IL,60611
8589938880,D'ABSOLUTE RESTAURANT & CATERING,D'ABSOLUTE RESTAURANT & CATERING,1443178.0,5106 W IRVING PARK RD,CHICAGO,IL,60641
8589938881,GENE'S SNACKS & SUNDRIES,CAFE,2621857.0,536 S CLARK ST,CHICAGO,IL,60605
8589938882,THE GRILL ON 21,CHICAGO LASALLE HOTEL,2845860.0,208 S LA SALLE ST,CHICAGO,IL,60604
8589938883,YANGOS GRILL FAMILY OWNED SINCE 1986,YANGOS GRILL FAMILY OWNED SINCE 1986,2895678.0,2845 N Broadway,CHICAGO,IL,60657
8589938884,STARBUCKS COFFEE #2378,STARBUCKS COFFEE,23124.0,4553-4557 N LINCOLN AVE,CHICAGO,IL,60625
8589938885,CARNICERIA GUANAJUATO #3,CARNICERIA GUANAJUATO #3,2060960.0,3132-3142 N CALIFORNIA AVE,CHICAGO,IL,60618
8589938886,LA CENTRAL BAKERY,LA CENTRAL BAKERY,1868489.0,3306 W 55TH ST,CHICAGO,IL,60632
8589938887,URBAN TABLES,URBAN TABLES,2664151.0,6958 N CLARK ST,CHICAGO,IL,60626
8589938888,BLACKBIRD,BLACKBIRD,51664.0,619 W RANDOLPH ST,CHICAGO,IL,60661
8589938889,LUNA EMPANADA SHOP,LUNA EMPANADA SHOP,2636362.0,6011 W IRVING PARK RD,CHICAGO,IL,60634
8589938890,WRIGLEYVILLE ROOFTOPS,WRIGLEYVILLE ROOFTOPS,1122865.0,1032 W WAVELAND AVE,CHICAGO,IL,60613
8589938891,KERELYS,KERELYS CUBAN CAFE,2549048.0,2934 N MILWAUKEE AVE,CHICAGO,IL,60618
8589938892,DOMINOS PIZZA,,,10704 GARLAND RD #100,DALLAS,TX,75218
8589938893,WILLIAMS FRIED CHICKEN,,,7959 GREAT TRINITY FOREST WAY,DALLAS,TX,75217
8589938894,MARISCOS LA REYNA,,,517 W JEFFERSON BLVD,DALLAS,TX,75208
8589938895,N & R STATION (TEXACO),,,2104 E LEDBETTER DR,DALLAS,TX,75216
8589938896,CHEESESTEAK HOUSE,,,1600 S BUCKNER BLVD,DALLAS,TX,75217
8589938897,KINGS KIDDIE KINGDOM III,KINGS KIDDIE KINGDOM III,2216872.0,207-209 E 79TH ST,CHICAGO,IL,60619
8589938898,RED SHIELD,RED SHIELD,2215679.0,945 W 69TH ST,CHICAGO,IL,60621
8589938899,LOLA'S RESTAURANT AND BAR,LOLA'S RESTAURANT AND BAR,2877360.0,111 N CARPENTER ST,CHICAGO,IL,60607
8589938900,DR. EFFIE O. ELLIS YMCA HEAD START,DR. EFFIE O. ELLIS YMCA HEAD START,2215709.0,10 S KEDZIE AVE,CHICAGO,IL,60612
8589938901,J & J FISH,J & J FISH,1140493.0,10943 S WESTERN AVE,CHICAGO,IL,60643
8589938902,PANADERIA LA GUERA #1,PANADERIA LA GUERA,2924884.0,5006 N PULASKI RD,CHICAGO,IL,60630
8589938903,NOODLES & COMPANY #673,NOODLES & COMPANY,2308660.0,1100 S CANAL ST,CHICAGO,IL,60607
8589938904,INN OF CHICAGO,INN OF CHICAGO,0.0,162 E OHIO ST,CHICAGO,IL,60611
8589938905,SAM FOOD MART INC,SAM FOOD MART INC,1904672.0,1438 W 103RD ST,CHICAGO,IL,60643
8589938906,BIG,BIG BAR,1918.0,151 E WACKER DR,CHICAGO,IL,60601
8589938907,"FOODIE'S HUB, INC.",FOODIE'S HUB,2924660.0,4546 N MAGNOLIA AVE,CHICAGO,IL,60640
8589938908,EGGSPERIENCE,EGGSPERIENCE,2766589.0,4925 W IRVING PARK RD,CHICAGO,IL,60641
8589938909,HOUSE OF CAKES,HOUSE OF CAKES,2923598.0,6189 N CANFIELD AVE,CHICAGO,IL,60631
8589938910,MOE'S FOOD & DELI INC.,MOE'S FOOD & DELI INC.,2830777.0,3959 W ROOSEVELT RD,CHICAGO,IL,60624
8589938911,VEGETARIAN EXPRESS,VEGETARIAN EXPRESS,2397985.0,4747 N DAMEN AVE,CHICAGO,IL,60625
8589938912,LA ESCUELITA,LA ESCUELITA,2488235.0,5400 W FULLERTON AVE,CHICAGO,IL,60639
8589938913,ALDI'S #08,ALDI'S #08,1743166.0,7345 S STATE ST,CHICAGO,IL,60619
8589938914,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,2084793.0,3227 W ADDISON ST,CHICAGO,IL,60618
8589938915,24379,SUBWAY,2850235.0,816 N STATE ST,CHICAGO,IL,60610
8589938916,520 BP GAS,BP,2977939.0,520 S CALIFORNIA AVE,CHICAGO,IL,60612
8589938917,TAQUERIA LA BODEGUITA INC,LA ROCHA,2862502.0,2959 W PERSHING RD,CHICAGO,IL,60632
8589938918,DAL PAENG YI  REST,DAL PAENG YI  REST,49184.0,3236 W BRYN MAWR AVE,CHICAGO,IL,60659
8589938919,CAFE #10,CAFE #10,2470706.0,2625 N HARLEM AVE,CHICAGO,IL,60707
8589938920,PARAMOUNT EVENTS AND TRUFFLEBERRY,PARAMOUNT EVENTS AND TRUFFLEBERRY,2817703.0,2744 W ROSCOE ST,CHICAGO,IL,60618
8589938921,BIG SAMS FOOD MART & CELLULAR,BIG SAMS FOOD MART & CELLULAR,2230584.0,133 E 75TH ST,CHICAGO,IL,60619
8589938922,PARSON'S CHICKEN & FISH,PARSON'S CHICKEN & FISH,2770936.0,5721-5723 N CLARK ST,CHICAGO,IL,60660
8589938923,BENJYEHUDA,BENJYEHUDA,3010694.0,300 S WACKER DR,CHICAGO,IL,60606
8589938924,CITY LINE CAFE & LOOP LOUNGE,CITY LINE CAFE,2664062.0,8700 W BRYN MAWR AVE,CHICAGO,IL,60631
8589938925,SHADY'S,,,9661 AUDELIA RD 109- #110,DALLAS,TX,75238
8589938926,COSTCO WHOLESALE (DELI/ ROTISSERIE),,,8055 CHURCHILL WAY,DALLAS,TX,75251
8589938927,PANADERIA & RESTAURANT GUATEMALTECA,,,11055 DENNIS RD #17,DALLAS,TX,75229
8589938928,KING'S ZONE,,,1294 E LEDBETTER DR,DALLAS,TX,75216
8589938929,MYANMAR FOOD STORE,,,6887 SHADY BROOK LN,DALLAS,TX,75231
8589938930,CANTEEN @ HOME DEPOT 5824  CAFE A,,,9314 W JEFFERSON BLVD,DALLAS,TX,75211
8589938931,WOLFGANG PUCK 10TH FL (LOUNGE & PATIO),,,2400 FLORA ST,DALLAS,TX,75201
8589938932,TRIPLE D BAR AND GRILL,,,5215 SINGING HILLS DR,DALLAS,TX,75241
8589938933,MARTHA'S FRESH MARKET,CRAGIN FRESH MARKET,2924189.0,5958 W ADDISON ST,CHICAGO,IL,60634
8589938934,CHENGDU IMPRESSION RESTAURANT,CHENGDU IMPRESSION,34641.0,2545 N HALSTED ST,CHICAGO,IL,60614
8589938935,JUSTICE CREAM,JUSTICE CREAM,2972316.0,1400 W 46TH ST,CHICAGO,IL,60609
8589938936,SCHOOL OF SCHOLARS LEARNING CENTER LLC,SCHOOL OF SCHOLARS LEARNING CENTER LLC,2890785.0,2246-2252 E 73RD ST,CHICAGO,IL,60649
8589938937,EL PUEBLO,TAQUERIA MONDRAGON,2192735.0,2212 W DEVON AVE,CHICAGO,IL,60659
8589938938,MIRCH FAMILY DINING,MIRCH FAMILY DINING,2886503.0,2510 W DEVON AVE,CHICAGO,IL,60659
8589938939,SUBWAY,SUBWAY,2609028.0,1431 W 95TH ST,CHICAGO,IL,60643
8589938940,RML CHICAGO,RML CHICAGO,2208932.0,3435 W VAN BUREN,CHICAGO,IL,60624
8589938941,ST. CONSTANCE ELEMENTARY SCHOOL,ST. CONSTANCE ELEMENTARY SCHOOL,1878492.0,5841 W STRONG,CHICAGO,IL,60630
8589938942,FOXTROT,FOXTROT,2817867.0,2801 N BROADWAY ST,CHICAGO,IL,60657
8589938943,OUD COFFEE & CAFE,OUD COFFEE & CAFE,2962352.0,714 N WELLS,CHICAGO,IL,60654
8589938944,OLIVE-HARVEY MIDDLE COLLEGE (YCCS),OLIVE-HARVEY MIDDLE COLLEGE (YCCS),70237.0,10001 S Woodlawn (1200E),CHICAGO,IL,60628
8589938945,BANH MI & CO.,BANH MI & CO.,2831414.0,3227 N CLARK ST,CHICAGO,IL,60657
8589938946,NHA TRANG RESTAURANT,NHA TRANG RESTAURANT,2595497.0,1104-1106 W ARGYLE ST,CHICAGO,IL,60640
8589938947,DUNKIN DONUTS,DUNKIN DONUTS,2203390.0,3203-3205 W Cermak RD,CHICAGO,IL,60623
8589938948,RJ GRUNTS,RJ GRUNTS/T5 M10 (FOOD COURT),2308567.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589938949,BURRITO BEACH,BURRITO BEACH/B SMOOTH (T3 H&K FOOD COURT),1142116.0,11601 W TOUHY AVE,CHICAGO,IL,60666
8589938950,MARSHALL'S LANDING,MARSHALL'S LANDING,2492875.0,222 W MERCHANDISE MART PLZ,CHICAGO,IL,60654
8589938951,FIVE IRON GOLF,FIVE IRON GOLF,2831429.0,1000 W NORTH AVE,CHICAGO,IL,60642
8589938952,ROCKING HORSE,ROCKING HORSE,1898920.0,2535 N MILWAUKEE AVE,CHICAGO,IL,60647
8589938953,BEAT KITCHEN,BEAT KITCHEN CANTINA,2839984.0,600 E GRAND AVE,CHICAGO,IL,60611
8589938954,HOT WOKS COOL SUSHI,HOT WOKS COOL SUSHI,1914937.0,3930 N PULASKI RD,CHICAGO,IL,60641
8589938955,"BRYN MAWR CARE, INC.",BRYN MAWR CARE,2204312.0,5547 N KENMORE AVE,CHICAGO,IL,60640
8589938956,CONVENE,CONVENE,2796751.0,333 N GREEN ST,CHICAGO,IL,60607
8589938957,WHIP IN GROCERY,,,7233 GASTON AVE,DALLAS,TX,75214
8589938958,HIGHLAND DALLAS - KITCHEN #2,,,5300 E MOCKINGBIRD LN,DALLAS,TX,75206
8589938959,S & B STORE,,,9606 C F HAWN FRWY,DALLAS,TX,75217
8589938960,BENTON LOUNGE,,,4814 SECOND AVE,DALLAS,TX,75210
8589938961,PANDA EXPRESS #2456,PANDA EXPRESS,2360157.0,2949 W ADDISON AVE,CHICAGO,IL,60618
8589938962,THE HIGHSTOOL,THE HIGHSTOOL,2917876.0,5522 N ELSTON AVE,CHICAGO,IL,60630
8589938963,POTBELLY SANDWICH SHOP,POTBELLY SANDWICH SHOP,2709216.0,900 W NORTH AVE,CHICAGO,IL,60642
8589938964,LOST LARSON,LOST LARSON,2839835.0,2140 W DIVISION ST,CHICAGO,IL,60622
8589938965,MIA FRANCESCA CORP,MIA FRANCESCA,28875.0,3311 N CLARK ST,CHICAGO,IL,60657
8589938966,BRASA ROJA RESTAURANT,BRASA ROJA RESTAURANT,2446779.0,3120 W MONTROSE AVE,CHICAGO,IL,60618
8589938967,LAKE & PULASKI CHILD DEVELOPMENT CENTER,LAKE & PULASKI CHILD DEVELOPMENT CENTER,2216861.0,316 N PULASKI RD,CHICAGO,IL,60624
8589938968,"ONE STOP JAMAICA JERK RESTAURANT,LLC",PARK ISLAND JERK,2791335.0,319 W 95TH ST,CHICAGO,IL,60628
8589938969,PLAMONDON ELEMENTARY,PLAMONDON ELEMENTARY,24981.0,2642 W 15th Place  (1532S),CHICAGO,IL,60608
8589938970,"SMARTY PANTS EARLY LEARNING CENTER, INC.","SMARTY PANTS EARLY LEARNING CENTER, INC.",2252871.0,710 E 47TH ST,CHICAGO,IL,60653
8589938971,DUNKIN DONUTS,DUNKIN DONUTS,40896.0,4867 N MILWAUKEE AVE,CHICAGO,IL,60630
8589938972,"FIESTA TAMALERIA EL BARRIO, INC.",FIESTA TAMALERIA EL BARRIO,2785929.0,1820 W 18TH ST,CHICAGO,IL,60608
8589938973,EGGYS,EGGYS,2129639.0,333 E BENTON PL,CHICAGO,IL,60601
8589938974,MERKLE'S BAR & GRILL,MERKLE'S BAR & GRILL,1358623.0,3516 N CLARK ST,CHICAGO,IL,60657
8589938975,WHALE FISH & CHICKEN,WHALE FISH & CHICKEN,2374386.0,3600 W CHICAGO AVE,CHICAGO,IL,60651
8589938976,SAMIFLORENCIA AFRICAN CUISINE,SAMIFLORENCIA AFRICAN CUISINE,2993733.0,1901 W 87TH ST,CHICAGO,IL,60620
8589938977,JEWEL FOOD STORE #3114,JEWEL FOOD STORE #3114,1388.0,3128 W 103RD ST,CHICAGO,IL,60655
8589938978,POKE POKE,POKE POKE,2536324.0,118 S WABASH ST,CHICAGO,IL,60603
8589938979,BURGER KING #1250,BURGER KING,2368737.0,418 E 79TH ST,CHICAGO,IL,60619
8589938980,NOHEA CAFE,NOHEA CAFE,2153455.0,1312 W MADISON,CHICAGO,IL,60607
8589938981,STARBUCKS COFFEE #2443,STARBUCKS COFFEE #2443,1046017.0,1588 N MILWAUKEE AVE,CHICAGO,IL,60622
8589938982,KINDRED CHICAGO-CENTRAL HOSPITAL,KINDRED CHICAGO-CENTRAL HOSPITAL,1169962.0,4058 W MELROSE ST,CHICAGO,IL,60641
8589938983,LIPS RESTAURANT,LIPS RESTAURANT,2437167.0,2229 S MICHIGAN AVE,CHICAGO,IL,60616
8589938984,TINKERBELL ACADEMY 1,TINKERBELL ACADEMY 1,2796496.0,20-24 E 79TH ST,CHICAGO,IL,60619
8589938985,"RIO TACO'S, INC.",RIO TACOS,2718043.0,3246-3248 W FOSTER AVE,CHICAGO,IL,60625
8589938986,SANG'S KITCHEN,SANG'S KITCHEN,2677344.0,711 W JACKSON BLVD,CHICAGO,IL,60661
8589938987,TUTTI FRUTTI COFFEE SHOP INC.,TUTTI FRUTTI COFFEE SHOP,2600733.0,5349 W BELMONT AVE,CHICAGO,IL,60641
8589938988,HI-VIBE,HI-VIBE,2718838.0,2904 N ASHLAND AVE,CHICAGO,IL,60657
8589938989,HALL'S HONEY FRIED CHICKEN,,,4105 W CAMP WISDOM RD,DALLAS,TX,75237
8589938990,LALIBELA ETHIOPIAN RESTAURANT,,,9191 FOREST LN #2,DALLAS,TX,75243
8589938991,LUPITA'S RESTAURANT Y TAQUERIA,,,1965 FORT WORTH AVE,DALLAS,TX,75208
8589938992,WAL-MART NEIGHBORHOOD #3341 GROCERY,,,2305 N CENTRAL EXPW,DALLAS,TX,75204
8589938993,STJ MANAGEMENT LLC,,,1445 ROSS AVE #525,DALLAS,TX,75202
8589938994,TOM THUMB-SUSHI,,,2380 FIELD ST,DALLAS,TX,75201
8589938995,MADISON HIGH SCHOOL,,,3000 MLK BLVD,DALLAS,TX,75215
8589938996,FOREST PARK NURSING & REHAB,,,6825 HARRY HINES BLVD,DALLAS,TX,75235
8589938997,PANDA EXPRESS #3379,,,270 OAK PARK DR,DALLAS,TX,75232
8589938998,JOY CHICAGO,JOY CHICAGO,2971841.0,3313-3315 W ARMITAGE AVE,CHICAGO,IL,60647
8589938999,EARLE SCHOOL,EARLE SCHOOL,3399102.0,2040 W 62nd  (6200S) ST,CHICAGO,IL,60636
8589939000,MIRRA,MIRRA,2972300.0,1954 W ARMITAGE AVE,CHICAGO,IL,60622
8589939001,"MIXTECO #2, LLC",MIXTECO,2948093.0,2245 W IRVING PARK RD,CHICAGO,IL,60618
8589939002,MARIANO'S #8539,MARIANO'S,2470443.0,3857 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653
8589939003,J.S. LIQUORS,J S LIQUORS,2627120.0,8058 S RACINE AVE,CHICAGO,IL,60620
8589939004,ROANOKE,ROANOKE/ RESIDENCE INN,2483202.0,135 W MADISON ST,CHICAGO,IL,60602
8589939005,CHINA HUT,CHINA HUT,2549577.0,2311 W LAWRENCE AVE,CHICAGO,IL,60625
8589939006,SUBWAY,SUBWAY,2042031.0,6456 W 63RD ST,CHICAGO,IL,60638
8589939007,KINCADE'S,KINCADE'S,11030.0,950-952 W ARMITAGE AVE,CHICAGO,IL,60614
8589939008,TANO'S PIZZERIA,TANO'S PIZZERIA,2694783.0,3038 W IRVING PARK RD,CHICAGO,IL,60618
8589939009,SUNCATCHER BREWING,SUNCATCHER BREWING,2992924.0,2849 W CHICAGO AVE,CHICAGO,IL,60622
8589939010,DUNKIN DONUTS/ BASKIN ROBBINS,DUNKIN DONUTS/ BASKIN ROBBINS,2703407.0,3427 W DIVERSEY AVE,CHICAGO,IL,60647
8589939011,"COTTAGE FOOD PANTRY, INC","COTTAGE FOOD PANTRY, INC.",2626374.0,8226 S COTTAGE GROVE AVE,CHICAGO,IL,60619
8589939012,KEELER FOOD MART,KEELER FOOD MART,2977291.0,4150 W Roosevelt RD,CHICAGO,IL,60624
